price,year,mileage,make,model,body,age,mileage_per_year,high_mileage
4500,2020,135683,jeep,wrangler,,5,27136.6,0
1880,2020,40000,pontiac,catalina,sedan,5,8000.0,0
7700,2020,175150,ford,f-150,pickup,5,35030.0,1
20000,2019,61613,chevrolet,impala,convertible,6,10268.833333333334,0
10300,2019,100000,dodge,charger,,6,16666.666666666668,0
9500,2020,103753,mercedes-benz,sl-class,convertible,5,20750.6,0
17000,2020,82000,maserati,ghibli,sedan,5,16400.0,0
2500,2020,0,ford,other,coupe,5,0.0,0
14910,2019,86440,cadillac,coupe deville series 62,coupe,6,14406.666666666666,0
20600,2020,5500,ford,model a,sedan,5,1100.0,0
3500,2020,114000,mini,cooper,hatchback,5,22800.0,0
7400,2019,104090,dodge,a100,van,6,17348.333333333332,0
8400,2020,33545,buick,special classic,sedan,5,6709.0,0
7500,2019,50000,lincoln,continental,convertible,6,8333.333333333334,0
2100,2020,110237,ford,fairlane,country squire wagon,5,22047.4,0
830,2019,160000,honda,accord,,6,26666.666666666668,1
40000,2019,53575,ford,crown victoria,coupe,6,8929.166666666666,0
33000,2020,29157,chevrolet,impala,bubbletop,5,5831.4,0
8000,2020,9999,ford,panel truck,minivan,5,1999.8,0
4550,2019,12345,ford,other,,6,2057.5,0
20100,2019,85334,lincoln,continental,,6,14222.333333333334,0
5000,2019,194567,mg,mgb,,6,32427.833333333332,1
1200,2019,62000,mg,midget,2 door convertible,6,10333.333333333334,0
29570,2020,65247,chevrolet,camaro,convertible,5,13049.4,0
10350,2019,76142,buick,riviera,coupe,6,12690.333333333334,0
7500,2019,187660,chevrolet,silverado 1500,crew cab pickup,6,31276.666666666668,1
4500,2019,86000,chevrolet,impala,sedan,6,14333.333333333334,0
10600,2020,30146,cadillac,deville,coupe,5,6029.2,0
1530,2020,47320,dodge,a100,wagon,5,9464.0,0
1700,2019,76000,ford,mustang,,6,12666.666666666666,0
2180,2020,109000,buick,reatta,coupe,5,21800.0,0
17500,2019,112000,dodge,ram 2500,extended cab pickup,6,18666.666666666668,0
19100,2019,22780,chevrolet,malibu,,6,3796.6666666666665,0
6000,2019,55500,chevrolet,c-10,standard cab pickup,6,9250.0,0
5310,2019,27544,pontiac,trans am,convertible,6,4590.666666666667,0
6100,2019,54000,jaguar,xk8,convertible,6,9000.0,0
10000,2019,141000,jeep,wagoneer,wagon,6,23500.0,0
24500,2020,46000,mercedes-benz,e-class,sedan,5,9200.0,0
13100,2020,4200,porsche,speedster 356,convertible,5,840.0,0
18000,2020,66723,chevrolet,camaro,convertible,5,13344.6,0
7150,2019,13,henney,kilowatt,sedan,6,2.1666666666666665,0
6770,2019,696,henney,kilowatt,sedan,6,116.0,0
5200,2019,75000,ford,ltd,convertible,6,12500.0,0
9800,2019,137000,jeep,wrangler,suv,6,22833.333333333332,0
14800,2019,99999,ford,mustang,fastback,6,16666.5,0
610,2019,144000,saab,9-3,convertible,6,24000.0,0
29700,2019,46210,aston martin,db7,coupe,6,7701.666666666667,0
1500,2019,72500,volkswagen,other,sedan,6,12083.333333333334,0
6400,2019,20,chevrolet,malibu,,6,3.3333333333333335,0
6200,2019,26000,ford,other,,6,4333.333333333333,0
18700,2019,20000,ford,thunderbird,,6,3333.3333333333335,0
32600,2020,33819,chevrolet,corvette,coupe,5,6763.8,0
30330,2019,63000,ram,5500,cab & chassis,6,10500.0,0
2560,2019,61687,ford,f-250,,6,10281.166666666666,0
3350,2019,103972,lexus,gs,,6,17328.666666666668,0
6000,2019,27956,saab,9-3,,6,4659.333333333333,0
9600,2020,108848,gmc,sierra 1500,crew cab pickup,5,21769.6,0
25600,2019,66845,jaguar,e-type,coupe,6,11140.833333333334,0
18510,2019,82092,lincoln,continental,convertible,6,13682.0,0
2030,2019,182912,jeep,wrangler,suv,6,30485.333333333332,1
23900,2020,42699,ford,e-series van,standard cargo van,5,8539.8,0
7600,2019,47000,pontiac,grand prix,coupe,6,7833.333333333333,0
68100,2019,92419,plymouth,barracuda,coupe,6,15403.166666666666,0
8000,2020,42600,chevrolet,corvette,coupe,5,8520.0,0
70000,2020,7632,chevrolet,chevelle,coupe,5,1526.4,0
48000,2020,35261,gmc,sierra 3500,crew cab pickup,5,7052.2,0
3500,2019,146000,ford,f-250,cab & chassis,6,24333.333333333332,0
8400,2019,61000,mercedes-benz,clk-class,convertible,6,10166.666666666666,0
2950,2020,113000,fiat,124 spider 2000,convertible,5,22600.0,0
20000,2019,134707,chevrolet,camaro,coupe,6,22451.166666666668,0
22000,2020,125000,ford,f-250 super duty,pickup,5,25000.0,0
850,2019,140000,pontiac,fiero,,6,23333.333333333332,0
8500,2020,111111,dodge,challenger,coupe,5,22222.2,0
6200,2020,34228,buick,roadmaster,sedan,5,6845.6,0
20000,2020,41000,chevrolet,ss,extended cab pickup,5,8200.0,0
4550,2019,79747,cadillac,brougham,sedan,6,13291.166666666666,0
3000,2020,69708,amc,770 rambler american classic,sedan,5,13941.6,0
5810,2020,33501,maserati,biturbo,coupe,5,6700.2,0
26150,2019,836,chevrolet,bel air/150/210,2 door,6,139.33333333333334,0
2030,2020,160154,dodge,durango,suv,5,32030.8,1
4500,2019,256000,chevrolet,tahoe,,6,42666.666666666664,1
25810,2019,500,chevrolet,nova,coupe,6,83.33333333333333,0
7500,2019,125321,chevrolet,corvette,,6,20886.833333333332,0
15100,2019,65123,pontiac,gto,coupe,6,10853.833333333334,0
1000,2019,100000,volkswagen,beetle - classic,,6,16666.666666666668,0
19500,2019,97663,pontiac,le mans,coupe,6,16277.166666666666,0
610,2019,99999,cadillac,deville,coupe,6,16666.5,0
16000,2020,35152,bmw,5-series,4dr car,5,7030.4,0
3750,2020,100000,ford,pickup,pickup,5,20000.0,0
11500,2019,152000,jeep,j10,truck,6,25333.333333333332,1
15000,2019,0,dodge,coronet,coupe,6,0.0,0
16000,2020,1000,chevrolet,camaro,coupe,5,200.0,0
5500,2019,58500,chevrolet,cheyenne,standard cab pickup,6,9750.0,0
8500,2019,14050,willys,439,suv,6,2341.6666666666665,0
6300,2019,22734,buick,lesabre,sedan,6,3789.0,0
2600,2020,142822,ford,f-250,,5,28564.4,0
8700,2019,95323,chrysler,new yorker,sedan,6,15887.166666666666,0
6500,2020,250000,chevrolet,silverado 3500,crew cab pickup,5,50000.0,1
4980,2019,93081,buick,riviera,coupe,6,15513.5,0
8000,2019,95450,ford,bronco,suv,6,15908.333333333334,0
11500,2019,159690,ford,bronco,,6,26615.0,1
6250,2019,137900,ford,bronco,,6,22983.333333333332,0
6000,2019,140800,ford,f-150,,6,23466.666666666668,0
8600,2019,154210,ford,f-150,,6,25701.666666666668,1
7900,2019,108040,ford,f-150,,6,18006.666666666668,0
7060,2019,221930,ford,f-250,,6,36988.333333333336,1
8390,2019,222690,ford,f-250,,6,37115.0,1
10600,2019,155190,ford,f-250,,6,25865.0,1
12300,2019,146370,ford,f-350,,6,24395.0,0
7060,2019,155820,chevrolet,suburban,suv,6,25970.0,1
10500,2019,114835,chevrolet,suburban,suv,6,19139.166666666668,0
6300,2019,41828,jeep,cj,,6,6971.333333333333,0
6000,2019,193180,toyota,4runner,,6,32196.666666666668,1
24610,2020,91330,plymouth,road runner,rm23 hardtop,5,18266.0,0
5100,2019,98400,jeep,patriot,,6,16400.0,0
2850,2019,105000,toyota,corolla,sedan,6,17500.0,0
10950,2019,37000,chevrolet,impala,,6,6166.666666666667,0
2600,2019,191200,ford,f 350,flatbed,6,31866.666666666668,1
10000,2020,86000,ford,f-150,pickup,5,17200.0,0
15000,2020,141000,international harvester,other,straight truck - medium conventional,5,28200.0,0
6300,2019,99999,land rover,defender,suv,6,16666.5,0
22100,2020,69400,porsche,cayenne,suv,5,13880.0,0
32700,2019,92632,chevrolet,camaro,coupe,6,15438.666666666666,0
5400,2019,103108,ford,mustang,convertible,6,17184.666666666668,0
9950,2019,59174,chevrolet,corvette,coupe,6,9862.333333333334,0
1630,2019,164662,honda,accord,sedan,6,27443.666666666668,1
4490,2019,107741,bmw,5-series,sedan,6,17956.833333333332,0
31800,2019,13360,fisker,karma,sedan,6,2226.6666666666665,0
4300,2019,94027,chevrolet,impala,4 door sedan,6,15671.166666666666,0
10800,2020,123456,buick,gs,coupe,5,24691.2,0
700,2020,48379,nissan,sentra,2dr sedan,5,9675.8,0
